chrom,start,end,strand,score_,occupancy
chr11,31694247,31694266,-,74.62273,0.32458979927682446
chr11,31694301,31694320,-,74.62273,0.32458979927682446
chr11,31942430,31942449,+,27.10947,0.03003928274083102
chr11,31949597,31949616,-,47.90004,0.09378605117452286
chr11,32000344,32000363,+,27.56844,0.030826322749411238
chr11,32104917,32104936,+,67.63763,0.24399358366170462
chr11,32110087,32110106,+,87.73068,0.5004433239774873
chr11,32132398,32132417,-,66.9482,0.23678728755535233
chr11,32141210,32141229,+,94.12062,0.5866859629101525
chr11,32150121,32150140,+,38.32028,0.05606143654122585
chr11,32152986,32153005,+,39.22555,0.058907010368344594
chr11,32161644,32161663,+,73.16569,0.3067153996932194
chr11,32162248,32162267,+,84.79433,0.4598747290007147
chr11,32162354,32162373,-,84.79433,0.4598747290007147
chr11,32177811,32177830,-,31.513,0.03846157790721114
chr11,32182694,32182713,+,97.25711,0.6266840640242755
chr11,32187455,32187474,-,69.09958,0.2597422793447312
chr11,32201156,32201175,-,34.63114,0.0457483581380379
chr11,32205103,32205122,+,79.19761,0.3836413592198215
chr11,32217028,32217047,+,98.40755,0.6408117252051563
chr11,32237011,32237030,+,86.35744,0.4814808295598305
chr11,32238652,32238671,-,119.55682,0.8327050560598694
chr11,32286929,32286948,-,65.32468,0.2203867670152908
chr11,32286939,32286958,-,65.32468,0.2203867670152908
chr11,32300034,32300053,-,123.35429,0.8536087200976863
chr11,32300044,32300063,-,123.35429,0.8536087200976863
chr11,32321332,32321351,-,122.40554,0.848718680676328
chr11,32321390,32321409,-,122.40554,0.848718680676328
chr11,32324767,32324786,+,119.54282,0.8326212370894556
chr11,32324837,32324856,-,119.54282,0.8326212370894556
chr11,32334280,32334299,-,53.09579,0.12263493442350891
chr11,32341289,32341308,-,102.71037,0.6906158404595506
chr11,32342902,32342921,+,150.17383,0.9280078347407831
chr11,32342938,32342957,+,150.17383,0.9280078347407831
chr11,32343099,32343118,+,150.17383,0.9280078347407831
chr11,32445288,32445307,-,21.31866,0.02163872511096336
chr11,32450315,32450334,+,92.93923,0.571135444131218
chr11,32487685,32487704,-,36.78005,0.0515142094212206
chr11,32511109,32511128,+,18.39007,0.018312312962211367
chr11,32588257,32588276,+,95.36446,0.6027884660096541
chr11,32588553,32588572,-,95.36446,0.6027884660096541
chr11,32592739,32592758,-,31.94311,0.03939632690819134
chr11,32594305,32594324,+,50.4479,0.1070909354722929
chr11,32618841,32618860,+,34.53532,0.045506067216863656
chr11,32625857,32625876,+,54.97213,0.13478127596470318
chr11,32633733,32633752,-,51.60475,0.11365888456808479
chr11,32693836,32693855,-,50.00619,0.10467183434707703
chr11,32694069,32694088,+,50.00619,0.10467183434707703
chr11,32709763,32709782,-,69.03191,0.2589994781885389
chr11,32714399,32714418,+,66.134,0.2284618418980838
chr11,32806161,32806180,+,73.26421,0.3079077776050188
chr11,32872743,32872762,+,66.20353,0.22916493294861187
chr11,32879151,32879170,+,55.88671,0.14105740947586604
chr11,32895592,32895611,-,22.50611,0.023149724789393547
chr11,32921362,32921381,-,17.29557,0.0172023855451367
chr11,32957148,32957167,-,45.93668,0.08455813271857672
chr11,32961792,32961811,+,42.44067,0.0701366710289715
chr11,33029098,33029117,+,71.13319,0.28267313761466084
chr11,33029319,33029338,-,71.13319,0.28267313761466084
chr11,33058369,33058388,+,37.74429,0.05431849656480702
chr11,33098028,33098047,-,107.53531,0.7401004600037484
chr11,33147381,33147400,-,12.15853,0.012815909029131043
chr11,33148549,33148568,-,71.13319,0.28267313761466084
chr11,33170702,33170721,+,75.85642,0.34010631583179984
chr11,33176741,33176760,+,75.09142,0.3304450992601647
chr11,33336641,33336660,+,89.70914,0.5276052959596239
chr11,33554302,33554321,-,42.44067,0.0701366710289715
chr11,33575130,33575149,+,84.33813,0.45357671918319975
chr11,33614421,33614440,-,84.28018,0.452777191680836
chr11,33721476,33721495,-,83.05906,0.4359659293076124
chr11,33721496,33721515,-,83.05906,0.4359659293076124
chr11,33725791,33725810,+,79.44643,0.3869588562364557
chr11,33733441,33733460,+,49.6917,0.10297877561912658
chr11,33733444,33733463,+,49.6917,0.10297877561912658
chr11,33750176,33750195,-,79.19761,0.3836413592198215
chr11,33917760,33917779,-,79.44643,0.3869588562364557
chr11,33928864,33928883,+,74.23476,0.31978096430678726
chr11,33934452,33934471,+,102.71037,0.6906158404595506
chr11,33944257,33944276,+,70.37405,0.27397718454843134
chr11,33958900,33958919,+,59.55059,0.16864015745367414
chr11,34002415,34002434,+,71.909,0.29172220294844053
chr11,34008993,34009012,-,60.90123,0.17982388950054284
chr11,34073936,34073955,-,116.21711,0.8112102397039567
chr11,34074164,34074183,+,116.21711,0.8112102397039567
chr11,34123316,34123335,+,83.02445,0.43549068111076333
chr11,34149529,34149548,+,52.74802,0.12048883290286398
chr11,34161652,34161671,-,17.29557,0.0172023855451367
chr11,34161655,34161674,-,17.29557,0.0172023855451367
chr11,34213105,34213124,-,26.08174,0.02834681785055016
chr11,34229171,34229190,+,112.03716,0.7798235209789711
chr11,34236542,34236561,+,106.10113,0.7261304659200586
chr11,34276068,34276087,+,78.37443,0.37273341930248777
chr11,34314713,34314732,+,45.38466,0.08211513352577585
chr11,34314911,34314930,-,45.38466,0.08211513352577585
chr11,34338109,34338128,-,90.88737,0.543628606461583
chr11,34414800,34414819,+,27.39182,0.030521123751818563
chr11,34704969,34704988,-,23.70809,0.024783829496480125
chr11,34796292,34796311,-,39.22555,0.058907010368344594
chr11,34814951,34814970,-,24.14641,0.02540723895175889
chr11,34836465,34836484,+,18.34139,0.018261487292314367
chr11,34843707,34843726,+,17.11993,0.01703052679405116
chr11,35004120,35004139,+,26.45729,0.02895428086715878
chr11,35058794,35058813,+,40.68304,0.063773129020821
chr11,35119591,35119610,+,100.14005,0.6614653876562778
chr11,35287799,35287818,-,47.49623,0.09181766290393119
chr11,35287809,35287828,-,47.49623,0.09181766290393119
chr11,35367436,35367455,+,70.58134,0.27633586835914886
chr11,35407765,35407784,-,48.37391,0.09614379590723053
chr11,35451776,35451795,-,124.05287,0.8570743481329398
chr11,35478926,35478945,-,36.41209,0.05048048302264536
chr11,35604087,35604106,+,34.02324,0.044231750131419834
chr11,35665129,35665148,-,80.11436,0.3959075428402368
chr11,35665184,35665203,-,80.11436,0.3959075428402368
chr11,35667532,35667551,-,147.33084,0.9241571846066171
chr11,35667548,35667567,+,147.33084,0.9241571846066171
chr11,35667560,35667579,-,147.33084,0.9241571846066171
chr11,35667576,35667595,+,147.33084,0.9241571846066171
chr11,35667588,35667607,-,147.33084,0.9241571846066171
chr11,35667604,35667623,+,147.33084,0.9241571846066171
chr11,35667616,35667635,-,147.33084,0.9241571846066171
chr11,35667644,35667663,-,147.33084,0.9241571846066171
chr11,35693341,35693360,-,108.26498,0.7469641394821691
chr11,35703680,35703699,+,80.64691,0.4030844026195672
chr11,35705119,35705138,-,44.4604,0.07816756632774523
chr11,35705122,35705141,-,44.4604,0.07816756632774523
chr11,35722766,35722785,+,51.57789,0.1135025175842792
chr11,35737011,35737030,-,72.98737,0.30456337358582297
chr11,35783154,35783173,+,29.91259,0.03516671929036499
chr11,35784749,35784768,+,33.47819,0.04291270941684205
chr11,35803201,35803220,+,37.86704,0.054685616490341794
chr11,35834588,35834607,-,127.71909,0.873495509761795
chr11,35834598,35834617,-,127.71909,0.873495509761795
chr11,35837324,35837343,-,19.42342,0.019424508243098697
chr11,35840476,35840495,+,131.67099,0.8881953441474114
chr11,35852926,35852945,-,92.78908,0.5691427506360114
chr11,35853813,35853832,+,33.92789,0.043998248672572536
chr11,35853894,35853913,-,33.92789,0.043998248672572536
chr11,35853904,35853923,-,33.92789,0.043998248672572536
chr11,35980614,35980633,-,15.30576,0.015351206418440398
chr11,35986315,35986334,+,41.79426,0.06773109585753141
chr11,35995509,35995528,-,42.40995,0.07002059003666053
chr11,35995807,35995826,-,42.40995,0.07002059003666053
chr11,36001486,36001505,-,74.21994,0.319597968302172
chr11,36001499,36001518,+,74.21994,0.319597968302172
chr11,36030628,36030647,+,59.57374,0.16882716637455603
chr11,36045824,36045843,-,91.91432,0.5574669746702676
chr11,36045826,36045845,+,91.91432,0.5574669746702676
chr11,36221409,36221428,+,78.71262,0.377201833043836
chr11,36254214,36254233,+,51.57789,0.1135025175842792
chr11,36490287,36490306,-,111.18278,0.7727643554328546
chr11,36490330,36490349,+,111.18278,0.7727643554328546
chr11,36526583,36526602,-,117.66741,0.8209203069428888
chr11,36899295,36899314,+,38.02193,0.05515218525719308
chr11,36911557,36911576,+,69.20759,0.2609306342669431
chr11,36911600,36911619,+,69.20759,0.2609306342669431
chr11,37046701,37046720,-,73.76316,0.3139832403631952
chr11,37046863,37046882,+,73.76316,0.3139832403631952
chr11,37186317,37186336,-,41.66555,0.06726129148812135
chr11,38544090,38544109,-,28.69116,0.03283643507281435
chr11,38747706,38747725,-,39.08555,0.058458287048526604
chr11,38747864,38747883,-,39.08555,0.058458287048526604
chr11,39589204,39589223,+,58.79952,0.16266080752159745
chr11,40536420,40536439,+,70.59034,0.27643854727902767
chr11,40601734,40601753,-,25.34866,0.02719643761824808
chr11,40677370,40677389,+,54.97213,0.13478127596470318
chr11,40715692,40715711,+,50.15413,0.10547667351326899
chr11,40763588,40763607,-,90.88737,0.543628606461583
chr11,40775657,40775676,+,44.13833,0.07683306295218104
chr11,40865883,40865902,+,55.62392,0.13922974985185904
chr11,42068014,42068033,-,63.18936,0.20005019412046376
chr11,42404280,42404299,+,43.38504,0.07379259735331858
chr11,42423454,42423473,-,77.07775,0.3557822847041098
chr11,42999367,42999386,+,23.57767,0.024601227960630367
chr11,43348790,43348809,-,80.44988,0.400425040409661
chr11,43399541,43399560,+,24.92349,0.026550136508396587
chr11,43411645,43411664,-,107.58023,0.7405277624523869
chr11,43412948,43412967,-,97.77528,0.6330864088495531
chr11,43424579,43424598,-,57.37368,0.15177425671172184
chr11,43492871,43492890,-,127.48495,0.8725311985875402
chr11,43494154,43494173,+,78.69511,0.37697002608310726
chr11,43516877,43516896,-,118.44603,0.8258932374927604
chr11,43518282,43518301,-,39.22555,0.058907010368344594
chr11,43529239,43529258,+,15.36054,0.01539944491508542
chr11,43531822,43531841,-,25.62411,0.027623272917146436
chr11,43556749,43556768,-,48.73788,0.0979903033195212
chr11,43586426,43586445,-,64.47746,0.212149277434232
chr11,43586529,43586548,-,64.47746,0.212149277434232
chr11,43613284,43613303,-,63.71858,0.2049589687304728
chr11,43645324,43645343,+,73.31866,0.3085678146447871
chr11,43645482,43645501,-,73.31866,0.3085678146447871
chr11,43710665,43710684,+,28.69116,0.03283643507281435
chr11,43710703,43710722,-,28.69116,0.03283643507281435
chr11,43751736,43751755,-,61.72556,0.1869243870674132
chr11,43755618,43755637,-,55.62392,0.13922974985185904
chr11,43766992,43767011,+,111.06486,0.771772542224134
chr11,43783877,43783896,-,109.85368,0.7613380317034607
chr11,43783923,43783942,+,109.85368,0.7613380317034607
chr11,43836556,43836575,+,79.19761,0.3836413592198215
chr11,43960360,43960379,+,26.08174,0.02834681785055016
chr11,44086977,44086996,-,92.47562,0.5649716557000333
chr11,44087139,44087158,+,92.47562,0.5649716557000333
chr11,44211935,44211954,-,85.76405,0.47327700672341433
chr11,44331632,44331651,-,32.7626,0.041237780166271346
chr11,44399151,44399170,-,113.19089,0.7890045388515433
chr11,44412429,44412448,+,30.27432,0.03588684379769211
chr11,44453583,44453602,-,67.59487,0.243542484263505
chr11,44453586,44453605,-,67.59487,0.243542484263505
chr11,44517728,44517747,+,36.78005,0.0515142094212206
chr11,44551185,44551204,+,49.46965,0.10179789930714014
chr11,44581575,44581594,-,31.31921,0.0380473934335874
chr11,44586207,44586226,+,69.09958,0.2597422793447312
chr11,44611038,44611057,+,67.65501,0.24417709131097043
chr11,44613749,44613768,-,25.35579,0.027207405084525783
chr11,44613751,44613770,+,25.35579,0.027207405084525783
chr11,44774604,44774623,+,55.9439,0.14145777104259294
chr11,45008299,45008318,-,100.69576,0.6679230776899054
chr11,45251186,45251205,+,23.19026,0.024066503804390592
chr11,45251336,45251355,+,23.19026,0.024066503804390592
chr11,45527694,45527713,-,29.91259,0.03516671929036499
chr11,45533885,45533904,-,63.18936,0.20005019412046376
chr11,45539642,45539661,-,60.27027,0.17453002227152167
chr11,45582613,45582632,-,24.14641,0.02540723895175889
chr11,45678874,45678893,-,99.96559,0.6594209479924225
chr11,45704602,45704621,+,72.09267,0.2938880115979762
chr11,45736820,45736839,-,46.20756,0.08578076405853421
chr11,45752392,45752411,+,101.55938,0.6777909858587572
chr11,45794535,45794554,-,88.29426,0.5082055284555761
chr11,45794545,45794564,-,88.29426,0.5082055284555761
chr11,45795858,45795877,+,109.57117,0.7588390989559156
chr11,45873865,45873884,-,67.63763,0.24399358366170462
chr11,45881254,45881273,-,14.58244,0.014728031632375857
chr11,45884269,45884288,-,44.74865,0.07937979371937826
chr11,45926721,45926740,+,112.46911,0.7833079138926512
chr11,45926989,45927008,-,112.46911,0.7833079138926512
chr11,45938603,45938622,-,22.77131,0.023500987133174556
chr11,45938605,45938624,+,22.77131,0.023500987133174556
chr11,45938643,45938662,-,22.77131,0.023500987133174556
chr11,45944959,45944978,+,125.13065,0.8622033488573344
chr11,45944962,45944981,+,125.13065,0.8622033488573344
chr11,45945023,45945042,+,125.13065,0.8622033488573344
chr11,45945056,45945075,+,125.13065,0.8622033488573344
chr11,45959803,45959822,+,25.34866,0.02719643761824808
chr11,45960178,45960197,+,25.34866,0.02719643761824808
chr11,46016273,46016292,+,33.47819,0.04291270941684205
chr11,46031653,46031672,+,17.87247,0.017778928637221993
chr11,46052431,46052450,+,55.62392,0.13922974985185904
chr11,46052482,46052501,+,55.62392,0.13922974985185904
chr11,46052912,46052931,-,55.62392,0.13922974985185904
chr11,46063446,46063465,-,22.3867,0.022993240284063375
chr11,46063579,46063598,+,22.3867,0.022993240284063375
chr11,46128736,46128755,-,110.54472,0.7673467721811184
chr11,46128990,46129009,-,110.54472,0.7673467721811184
chr11,46215547,46215566,-,106.47659,0.729848938229144
chr11,46216853,46216872,+,74.62273,0.32458979927682446
chr11,46223782,46223801,-,60.21202,0.17404743526328703
chr11,46237159,46237178,+,63.18936,0.20005019412046376
chr11,46252169,46252188,-,101.32758,0.6751627251698282
chr11,46258386,46258405,-,52.19587,0.11714748766171185
chr11,46269141,46269160,+,98.38353,0.6405200208409597
chr11,46274162,46274181,-,35.09229,0.04693164870295262
chr11,46275514,46275533,-,121.69624,0.8449213068542729
chr11,46276915,46276934,-,133.20403,0.8931564372812564
chr11,46277039,46277058,+,133.20403,0.8931564372812564
chr11,46302015,46302034,-,19.4724,0.019478836391458355
chr11,46431376,46431395,-,77.07775,0.3557822847041098
chr11,46522903,46522922,+,58.79952,0.16266080752159745
chr11,46569306,46569325,-,40.68304,0.063773129020821
chr11,46591162,46591181,+,37.74429,0.05431849656480702
chr11,46591223,46591242,+,37.74429,0.05431849656480702
chr11,46631805,46631824,-,20.14476,0.0202398168530963
chr11,46631926,46631945,-,20.14476,0.0202398168530963
chr11,46631942,46631961,-,20.14476,0.0202398168530963
chr11,46666279,46666298,-,48.88534,0.09874729614383143
chr11,46666399,46666418,-,48.88534,0.09874729614383143
chr11,46666415,46666434,-,48.88534,0.09874729614383143
chr11,46733576,46733595,-,45.93668,0.08455813271857672
chr11,46779992,46780011,+,27.35016,0.030449562268151653
chr11,46799839,46799858,-,16.39324,0.016337222356527983
chr11,46865020,46865039,+,36.41209,0.05048048302264536
chr11,46904456,46904475,+,55.88671,0.14105740947586604
chr11,47658315,47658334,-,66.134,0.2284618418980838
chr11,47890507,47890526,-,45.38466,0.08211513352577585
chr11,47988489,47988508,+,5.44188,0.008706358512989284
chr11,48000755,48000774,+,24.14641,0.02540723895175889
chr11,48178360,48178379,-,69.09958,0.2597422793447312
chr11,48179130,48179149,+,45.93668,0.08455813271857672
chr11,48589016,48589035,-,95.51875,0.6047648897516869
chr11,48710489,48710508,-,20.14476,0.0202398168530963
chr11,48750614,48750633,-,47.90004,0.09378605117452286
chr11,48771867,48771886,+,69.00358,0.2586888996519433
chr11,48774883,48774902,-,51.86378,0.11517641445378389
chr11,48775699,48775718,-,47.00889,0.08949129668920952
chr11,48776767,48776786,-,83.6893,0.4446329004635451
chr11,48776844,48776863,+,83.6893,0.4446329004635451
chr11,48777791,48777810,+,58.60429,0.16113437564652208
chr11,48777829,48777848,-,58.60429,0.16113437564652208
chr11,48779655,48779674,+,64.17768,0.20928760264066912
chr11,48782356,48782375,-,75.83825,0.33987539186088717
chr11,48782447,48782466,-,75.83825,0.33987539186088717
chr11,48788805,48788824,+,65.4715,0.22183676469220245
chr11,48790388,48790407,+,108.06803,0.7451277615495211
chr11,48796476,48796495,+,26.45729,0.02895428086715878
chr11,48851506,48851525,-,72.835,0.3027308572693099
chr11,48856901,48856920,-,66.8822,0.23610492816713757
chr11,48859221,48859240,-,65.14978,0.2186681017869013
chr11,48874623,48874642,+,57.96516,0.15621697709329813
chr11,49103470,49103489,-,65.67635,0.2238709286782902
chr11,49108913,49108932,-,37.89723,0.05477626486652551
chr11,49109136,49109155,-,37.89723,0.05477626486652551
chr11,49243971,49243990,-,16.24455,0.01619881898908742
chr11,49244043,49244062,-,16.24455,0.01619881898908742
chr11,49271489,49271508,-,43.59469,0.07462755410544601
chr11,49410733,49410752,-,55.9439,0.14145777104259294
chr11,49554223,49554242,-,21.78212,0.02221665198078281
chr11,49575224,49575243,-,39.22555,0.058907010368344594
chr11,49610300,49610319,+,37.74429,0.05431849656480702
chr11,49626057,49626076,+,77.29397,0.3585878288718225
chr11,49631344,49631363,-,73.16569,0.3067153996932194
chr11,49636648,49636667,+,131.59541,0.8879406152032844
chr11,49650558,49650577,+,80.22093,0.39734086720690787
chr11,49652928,49652947,+,88.46166,0.5105078940939043
chr11,49728056,49728075,-,64.34759,0.21090613802169794
chr11,49728058,49728077,+,64.34759,0.21090613802169794
chr11,49772473,49772492,-,18.58891,0.018521361136650642
chr11,49772475,49772494,+,18.58891,0.018521361136650642
chr11,49803988,49804007,+,69.74122,0.26685107997944435
chr11,49803991,49804010,+,69.74122,0.26685107997944435
chr11,49825080,49825099,+,116.04124,0.8099924682299194
chr11,49825170,49825189,+,116.04124,0.8099924682299194
chr11,49844996,49845015,-,69.30612,0.26201762919362215
chr11,49845149,49845168,-,69.30612,0.26201762919362215
chr11,49869992,49870011,-,48.88534,0.09874729614383143
chr11,49872053,49872072,+,82.059,0.4222690683388063
